car_num,단속일시,과태료,단속지역,단속장소,단속조명,사진,처리상태,적용법조,위반내용,차종,차명,차량구분,견인지시,발행번호,단속구분
43주3598,2021-09-27 9:59,32000,답십리동,동대문구 사가정로2길 65,C14,6,자납,33,주차금지(황색점선)구역,승용,포르테,일반,미견인,,주행형CCTV
20다8879,2021-09-27 9:59,40000,답십리동,동대문구 답십리동 1004,C14,6,부과,33,주차금지(황색점선)구역,승용,카니발,일반,미견인,,주행형CCTV
94도0186,2021-09-27 9:59,40000,답십리동,동대문구 답십리동 1004,C14,6,부과,33,주차금지(황색점선)구역,화물4톤이하,포터Ⅱ (PORTERⅡ),일반,미견인,,주행형CCTV
89모9291,2021-09-27 9:59,40000,답십리동,동대문구 답십리동 1004,C14,6,부과,33,주차금지(황색점선)구역,화물4톤이하,포터Ⅱ내장탑차 (PORTER Ⅱ),일반,미견인,,주행형CCTV
68우5840,2021-09-27 10:00,32000,답십리동,동대문구 답십리동 1004,C14,6,자납,33,주차금지(황색점선)구역,승용,싼타페(SANTAFE),일반,미견인,,주행형CCTV
89더5047,2021-09-27 10:20,32000,답십리동,동대문구 답십리동 36-2,C14,6,자납,33,주차금지(황색점선)구역,화물4톤이하,봉고Ⅲ 1톤,일반,미견인,,주행형CCTV
46부7129,2021-09-27 10:20,40000,답십리동,동대문구 답십리동 264-1,C14,6,부과,33,주차금지(황색점선)구역,승용,SM5 LPLi,일반,미견인,,주행형CCTV
38저7691,2021-09-27 10:23,32000,답십리동,동대문구 답십리동 36-2,C14,6,자납,33,주차금지(황색점선)구역,승용,쏘나타 (SONATA),일반,미견인,,주행형CCTV
254누5843,2021-10-05 13:28,32000,답십리동,서울 동대문구 답십리동 961-7,C14,6,자납,32,횡단보도,승용,BMW M440i xDrive,일반,미견인,,주행형CCTV
333노2512,2021-10-05 13:29,32000,답십리동,서울 동대문구 답십리동 530-3,C14,6,자납,34,주차방법위반,승용,BMW 530e,일반,미견인,,주행형CCTV
68우1945,2021-10-05 13:29,32000,답십리동,서울 동대문구 답십리동 530-3,C14,6,자납,34,주차방법위반,승용,BMW 320d Gran Turismo WLTP,일반,미견인,,주행형CCTV
60더0260,2021-10-05 13:29,32000,답십리동,서울 동대문구 답십리동 961-7,C14,6,자납,33,주차금지(황색점선)구역,승용,BMW 730d xDrive,일반,미견인,,주행형CCTV
126누6834,2021-10-05 13:29,32000,답십리동,서울 동대문구 답십리동 961-7,C14,6,자납,33,주차금지(황색점선)구역,승용,BMW X5 xDrive40i,일반,미견인,,주행형CCTV
07나5456,2021-10-05 13:29,40000,답십리동,서울 동대문구 답십리동 530-3,C14,6,부과,34,주차방법위반,승용,BMW 530d Luxury WLTP,일반,미견인,,주행형CCTV
19우4107,2021-10-07 9:56,32000,용두동,서울 동대문구 용두동 201-24,C14,6,자납,33,주차금지(황색점선)구역,승용,렉서스 ES300h,일반,미견인,,주행형CCTV
41오0667,2021-10-07 9:56,32000,용두동,서울 동대문구 용두동 201-24,C14,6,자납,33,주차금지(황색점선)구역,승용,SM5,일반,미견인,,주행형CCTV
13머8556,2021-10-07 9:56,32000,용두동,서울 동대문구 용두동 201-24,C14,6,자납,33,주차금지(황색점선)구역,승용,제네시스 쿠페(GENESIS Coupe),일반,미견인,,주행형CCTV
23루3630,2021-10-07 9:56,32000,용두동,서울 동대문구 용두동 217-3,C14,6,자납,33,주차금지(황색점선)구역,승용,그랜저(GRANDEUR),일반,미견인,,주행형CCTV
61하8193,2021-10-07 9:56,32000,용두동,서울 동대문구 용두동 756-15,C14,6,자납,33,주차금지(황색점선)구역,승용,크루즈 1.4 터보,일반,미견인,,주행형CCTV
46저6753,2021-10-07 9:56,32000,용두동,서울 동대문구 용두동 756-15,C14,6,자납,33,주차금지(황색점선)구역,승용,스포티지,일반,미견인,,주행형CCTV
63호2677,2021-10-07 9:56,40000,용두동,서울 동대문구 용두동 201-24,C14,6,부과,33,주차금지(황색점선)구역,승용,E300,일반,미견인,,주행형CCTV
04다8420,2021-10-07 9:56,40000,용두동,서울 동대문구 용두동 213-2,C14,6,부과,33,주차금지(황색점선)구역,승용,스토닉,일반,미견인,,주행형CCTV
82노8658,2021-10-07 9:56,40000,용두동,서울 동대문구 용두동 213-2,C14,6,부과,33,주차금지(황색점선)구역,화물4톤이하,포터Ⅱ (PORTERⅡ),일반,미견인,,주행형CCTV
239거5673,2021-10-07 9:58,32000,용두동,서울 동대문구 용두동 776-2,C14,6,자납,33,주차금지(황색점선)구역,승용,K3,일반,미견인,,주행형CCTV
11구4207,2021-10-07 9:58,32000,용두동,서울 동대문구 용두동 776-2,C14,6,자납,33,주차금지(황색점선)구역,승용,K5,일반,미견인,,주행형CCTV
58로4999,2021-10-07 9:58,32000,용두동,서울 동대문구 용두동 773,C14,6,자납,33,주차금지(황색점선)구역,승용,A6 3.0 TDI quattro,일반,미견인,,주행형CCTV
54어6369,2021-10-07 9:58,32000,용두동,서울 동대문구 용두동 773,C14,6,자납,33,주차금지(황색점선)구역,승용,SM6,일반,미견인,,주행형CCTV
서울83라8542,2021-10-07 9:58,32000,용두동,서울 동대문구 용두동 774,C14,6,자납,33,주차금지(황색점선)구역,화물4톤이하,그레이스장축3밴(GRACE VAN),일반,미견인,,주행형CCTV
18로1395,2021-10-07 9:58,40000,용두동,서울 동대문구 용두동 774,C14,6,부과,32,도로 모퉁이,승용,스타렉스9인오토(STAREX),일반,미견인,,주행형CCTV
65버5567,2021-10-07 9:58,40000,용두동,서울 동대문구 용두동 774,C14,6,부과,33,주차금지(황색점선)구역,승용,AUDI A6 2.4,일반,미견인,,주행형CCTV
34조6658,2021-10-07 9:59,40000,용두동,서울 동대문구 용두동 726-10,C14,6,수시분수납,33,주차금지(황색점선)구역,승용,모하비,일반,미견인,,주행형CCTV
116부7790,2021-10-12 14:26,40000,전농동,서울 동대문구 전농동 497-3,C14,6,수시분수납,33,주차금지(황색점선)구역,승용,G90,일반,미견인,,주행형CCTV
67하4675,2021-10-12 14:26,32000,전농동,서울 동대문구 전농동 497-3,C14,6,자납,33,주차금지(황색점선)구역,승용,싼타페(SANTAFE),일반,미견인,,주행형CCTV
310무3771,2021-10-12 14:26,32000,전농동,서울 동대문구 전농동 497-3,C14,6,자납,33,주차금지(황색점선)구역,승용,싼타페(SANTAFE),일반,미견인,,주행형CCTV
152호7063,2021-10-12 14:27,32000,전농동,서울 동대문구 전농동 534-5,C14,6,자납,33,주차금지(황색점선)구역,승용,렉서스 UX250h 2WD,일반,미견인,,주행형CCTV
84로6560,2021-10-12 14:28,40000,전농동,서울 동대문구 전농동 569-5,C14,6,부과,33,주차금지(황색점선)구역,화물4톤이하,마이티내장탑차,일반,미견인,,주행형CCTV
14더3503,2021-10-12 14:33,40000,전농동,서울 동대문구 전농동 530-89,C14,6,수시분수납,33,주차금지(황색점선)구역,승용,A7 55 TDI quattro,일반,미견인,,주행형CCTV
26더1661,2021-10-12 14:33,32000,전농동,서울 동대문구 전농동 129-71,C14,6,자납,33,주차금지(황색점선)구역,승용,그랜저(GRANDEUR),일반,미견인,,주행형CCTV
20소8436,2021-10-12 14:33,32000,전농동,서울 동대문구 전농동 530-89,C14,6,자납,33,주차금지(황색점선)구역,승용,그랜저(GRANDEUR),일반,미견인,,주행형CCTV
서울32사8063,2021-10-12 14:33,32000,전농동,서울 동대문구 전농동 569-5,C14,6,자납,33,주차금지(황색점선)구역,승용,쏘나타(SONATA),일반,미견인,,주행형CCTV
94나4233,2021-10-12 14:33,32000,전농동,서울 동대문구 전농동 530-89,C14,6,자납,33,주차금지(황색점선)구역,화물4톤이하,포터Ⅱ파워게이트 (PORTER Ⅱ),일반,미견인,,주행형CCTV
56누0504,2021-10-12 14:33,32000,전농동,서울 동대문구 전농동 530-89,C14,6,자납,33,주차금지(황색점선)구역,승용,볼보 S60D3,일반,미견인,,주행형CCTV
서울31바7581,2021-10-12 14:33,32000,전농동,서울 동대문구 전농동 530-89,C14,6,자납,33,주차금지(황색점선)구역,승용,쏘나타(SONATA),일반,미견인,,주행형CCTV
83두2476,2021-10-12 14:33,32000,전농동,서울 동대문구 전농동 530-89,C14,6,자납,33,주차금지(황색점선)구역,화물4톤이하,포터Ⅱ (PORTERⅡ),일반,미견인,,주행형CCTV
서울31사8114,2021-10-12 14:33,32000,전농동,서울 동대문구 전농동 530-89,C14,6,자납,33,주차금지(황색점선)구역,승용,쏘나타(SONATA),일반,미견인,,주행형CCTV
서울31아2548,2021-10-12 14:33,32000,전농동,서울 동대문구 전농동 530-89,C14,6,자납,33,주차금지(황색점선)구역,승용,쏘나타(SONATA),일반,미견인,,주행형CCTV
40부1557,2021-10-12 14:33,40000,전농동,서울 동대문구 전농동 530-89,C14,6,부과,33,주차금지(황색점선)구역,승용,QM6,일반,미견인,,주행형CCTV
80조3019,2021-10-12 14:33,40000,전농동,서울 동대문구 전농동 530-89,C14,6,부과,33,주차금지(황색점선)구역,화물4톤이하,봉고Ⅲ 냉동차,일반,미견인,,주행형CCTV
92고7849,2021-10-13 13:19,40000,장안동,서울특별시 동대문구 한천로33길 56,C14,6,수시분수납,33,주차금지(황색점선)구역,화물4톤이하,포터Ⅱ (PORTERⅡ),일반,미견인,,주행형CCTV
91주1339,2021-10-13 13:19,32000,장안동,서울특별시 동대문구 한천로33길 56,C14,6,자납,33,주차금지(황색점선)구역,화물4톤이하,코란도스포츠,일반,미견인,,주행형CCTV
89로8131,2021-10-13 13:19,32000,장안동,서울 동대문구 장안동 111-12,C14,6,자납,33,주차금지(황색점선)구역,화물4톤이하,그랜드스타렉스(GRAND STAREX),일반,미견인,,주행형CCTV
50모5959,2021-10-13 13:19,32000,장안동,서울 동대문구 장안동 111-12,C14,6,자납,33,주차금지(황색점선)구역,승용,모닝,일반,미견인,,주행형CCTV
89모6711,2021-10-13 13:19,40000,전농동,서울특별시 동대문구 한천로33길 61,C14,6,부과,33,주차금지(황색점선)구역,화물4톤이하,렉스턴스포츠,일반,미견인,,주행형CCTV
02너2637,2021-10-14 14:43,32000,전농동,서울 동대문구 전농동 530-89,C14,6,자납,33,주차금지(황색점선)구역,승용,티볼리,일반,미견인,,주행형CCTV
서울31사2729,2021-10-14 14:43,32000,전농동,서울 동대문구 전농동 534-5,C14,6,자납,33,주차금지(황색점선)구역,승용,쏘나타(SONATA),일반,미견인,,주행형CCTV
96고8932,2021-10-14 14:43,40000,전농동,서울 동대문구 전농동 530-89,C14,6,부과,33,주차금지(황색점선)구역,화물4톤이하,봉고Ⅲ 1톤,일반,미견인,,주행형CCTV
서울31사5887,2021-10-14 14:43,40000,전농동,서울 동대문구 전농동 530-89,C14,6,부과,33,주차금지(황색점선)구역,승용,쏘나타(SONATA),일반,미견인,,주행형CCTV
66모8207,2021-10-14 14:47,40000,전농동,서울 동대문구 전농동 534-5,C14,6,수시분수납,33,주차금지(황색점선)구역,승용,카니발,일반,미견인,,주행형CCTV
25우0523,2021-10-14 14:47,32000,전농동,서울 동대문구 전농동 497-3,C14,6,자납,33,주차금지(황색점선)구역,승용,스포티지,일반,미견인,,주행형CCTV
85오9855,2021-10-14 14:47,32000,전농동,서울 동대문구 전농동 534-5,C14,6,자납,33,주차금지(황색점선)구역,화물4톤이하,포터Ⅱ윙바디 (PORTER Ⅱ),일반,미견인,,주행형CCTV
49우5015,2021-10-14 14:48,32000,전농동,서울 동대문구 전농동 534-5,C14,6,자납,33,주차금지(황색점선)구역,승용,아반떼(AVANTE),일반,미견인,,주행형CCTV
243라6901,2021-10-14 14:48,32000,전농동,서울 동대문구 전농동 534-5,C14,6,자납,33,주차금지(황색점선)구역,승용,MINI Cooper,일반,미견인,,주행형CCTV
17버8138,2021-10-14 14:49,32000,전농동,서울 동대문구 전농동 127-106,C14,6,자납,33,주차금지(황색점선)구역,승용,렉스턴,일반,미견인,,주행형CCTV
83마6110,2021-10-14 14:49,40000,전농동,서울 동대문구 전농동 129-71,C14,6,부과,33,주차금지(황색점선)구역,화물4톤이하,포터Ⅱ (PORTERⅡ),일반,미견인,,주행형CCTV
12누9033,2021-11-02 12:43,32000,제기동,서울 동대문구 제기동 852-2,C14,6,자납,33,주차금지(황색점선)구역,승용,에쿠스(EQUUS),일반,미견인,,주행형CCTV
18누4332,2021-11-02 12:43,32000,제기동,서울 동대문구 제기동 852-2,C14,6,자납,33,주차금지(황색점선)구역,승용,모닝,일반,미견인,,주행형CCTV
47거5467,2021-11-02 12:43,40000,제기동,서울 동대문구 제기동 852-2,C14,6,부과,33,주차금지(황색점선)구역,승용,CUBE,일반,미견인,,주행형CCTV
91주6233,2021-11-02 12:44,32000,제기동,서울 동대문구 제기동 852-2,C14,6,자납,32,도로 모퉁이,화물4톤이하,액티언스포츠,일반,미견인,,주행형CCTV
87소1841,2021-11-02 12:44,32000,제기동,서울 동대문구 제기동 852-2,C14,6,자납,33,주차금지(황색점선)구역,화물4톤이하,짚 글래디에이터,일반,미견인,,주행형CCTV
18가1752,2021-11-02 12:44,32000,제기동,서울 동대문구 제기동 852-2,C14,6,자납,32,횡단보도,승용,아반떼(AVANTE),일반,미견인,,주행형CCTV
72허7791,2021-11-02 12:44,50000,제기동,서울 동대문구 제기동 852-1,C14,6,부과,33,주차금지(황색점선)구역,승합,그랜드 스타렉스(GRAND STAREX),일반,미견인,,주행형CCTV
62허0463,2021-11-02 12:44,40000,제기동,서울 동대문구 제기동 852-1,C14,6,단속,33,주차금지(황색점선)구역,승용,K5,일반,미견인,,주행형CCTV
57보3876,2021-11-02 12:45,32000,제기동,서울 동대문구 제기동 852-1,C14,6,자납,33,주차금지(황색점선)구역,승용,모닝,일반,미견인,,주행형CCTV
82무4065,2021-11-02 12:45,32000,제기동,서울 동대문구 제기동 852-1,C14,6,자납,33,주차금지(황색점선)구역,화물4톤이하,그랜드 스타렉스(GRAND STAREX),일반,미견인,,주행형CCTV
01서5997,2021-11-02 12:45,32000,제기동,서울 동대문구 제기동 852-1,C14,6,자납,33,주차금지(황색점선)구역,승용,렉스턴,일반,미견인,,주행형CCTV
19누6255,2021-11-02 12:45,32000,제기동,서울 동대문구 제기동 852-1,C14,6,단속,33,주차금지(황색점선)구역,승용,SM5,일반,미견인,,주행형CCTV
30고7790,2021-11-02 12:45,32000,제기동,서울 동대문구 제기동 852-1,C14,6,단속,33,주차금지(황색점선)구역,승용,아반떼(AVANTE),일반,미견인,,주행형CCTV
80서6029,2021-11-02 12:46,32000,제기동,서울특별시 동대문구 약령중앙로 30,C14,6,자납,33,주차금지(황색점선)구역,화물4톤이하,포터Ⅱ(PORTERⅡ),일반,미견인,,주행형CCTV
70무1396,2021-11-02 12:46,40000,제기동,서울특별시 동대문구 약령중앙로 40,C14,6,자납,33,주차금지(황색점선)구역,승합,스타렉스12인오토(STAREX),일반,미견인,,주행형CCTV
37마2898,2021-11-02 12:46,32000,제기동,서울특별시 동대문구 약령중앙로 34,C14,6,자납,33,주차금지(황색점선)구역,승용,그랜저(GRANDEUR),일반,미견인,,주행형CCTV
67조6507,2021-11-02 12:46,40000,제기동,서울 동대문구 제기동 852-1,C14,6,부과,33,주차금지(황색점선)구역,승용,SM5,일반,미견인,,주행형CCTV
227저1198,2021-11-02 12:46,32000,제기동,서울 동대문구 제기동 852-1,C14,6,단속,33,주차금지(황색점선)구역,승용,카니발,일반,미견인,,주행형CCTV
15더3631,2021-11-02 12:47,32000,제기동,서울특별시 동대문구 약령중앙로 42,C14,6,자납,32,도로 모퉁이,승용,아반떼 (AVANTE),일반,미견인,,주행형CCTV
25우4195,2021-11-02 12:47,32000,제기동,서울특별시 동대문구 약령중앙로 44-1,C14,6,자납,33,주차금지(황색점선)구역,승용,BMW 520d,일반,미견인,,주행형CCTV
83더9796,2021-11-02 12:47,32000,제기동,서울 동대문구 제기동 852-1,C14,6,자납,33,주차금지(황색점선)구역,화물4톤이하,봉고Ⅲ 1톤,일반,미견인,,주행형CCTV
96오9685,2021-11-02 12:47,32000,제기동,서울특별시 동대문구 약령중앙로 44-1,C14,6,단속,33,주차금지(황색점선)구역,화물4톤이하,봉고Ⅲ 1톤,일반,미견인,,주행형CCTV
97누0125,2021-11-11 14:32,32000,전농동,서울 동대문구 전농동 497-3,C14,6,자납,33,주차금지(황색점선)구역,화물4톤이하,봉고Ⅲ 1톤,일반,미견인,,주행형CCTV
91오8442,2021-11-11 14:32,32000,전농동,서울 동대문구 전농동 666,C14,6,단속,33,주차금지(황색점선)구역,화물4톤이하,포터Ⅱ(PORTERⅡ),일반,미견인,,주행형CCTV
85오9855,2021-11-11 14:33,32000,전농동,서울 동대문구 전농동 534-5,C14,6,단속,33,주차금지(황색점선)구역,화물4톤이하,포터Ⅱ윙바디 (PORTER Ⅱ),일반,미견인,,주행형CCTV
94두1257,2021-11-11 14:34,32000,전농동,서울 동대문구 전농동 129-75,C14,6,자납,33,주차금지(황색점선)구역,화물4톤이하,MASTER,일반,미견인,,주행형CCTV
113루9274,2021-11-11 14:36,40000,전농동,서울 동대문구 전농동 124-19,C14,6,부과,33,주차금지(황색점선)구역,승용,레이,일반,미견인,,주행형CCTV
경기89아5552,2021-11-11 14:38,40000,전농동,서울 동대문구 전농동 569-5,C14,6,자납,33,주차금지(황색점선)구역,화물4톤초과,한국상용8.5톤트럭,일반,미견인,,주행형CCTV
서울34사9109,2021-11-11 14:39,32000,전농동,서울 동대문구 전농동 530-89,C14,6,자납,33,주차금지(황색점선)구역,승용,쏘나타(SONATA),일반,미견인,,주행형CCTV
28호6939,2021-11-11 14:39,32000,전농동,서울 동대문구 전농동 497-3,C14,6,자납,33,주차금지(황색점선)구역,승용,K7,일반,미견인,,주행형CCTV
서울31사7444,2021-11-11 14:39,32000,전농동,서울 동대문구 전농동 530-89,C14,6,자납,33,주차금지(황색점선)구역,승용,쏘나타(SONATA),일반,미견인,,주행형CCTV
02하5855,2021-11-25 9:36,32000,용두동,서울 동대문구 용두동 201-20,C14,6,자납,32,주정차금지(황색실선)구역,승용,카니발,일반,미견인,,주행형CCTV
36어6346,2021-11-25 9:36,32000,용두동,서울 동대문구 용두동 201-24,C14,6,자납,32,주정차금지(황색실선)구역,승용,SM6,일반,미견인,,주행형CCTV
39두0578,2021-11-25 9:36,32000,용두동,서울 동대문구 용두동 201-24,C14,6,자납,32,보도,승용,말리부 1.5 TURBO,일반,미견인,,주행형CCTV
06구7756,2021-11-25 9:36,32000,용두동,서울 동대문구 용두동 201-24,C14,6,자납,32,주정차금지(황색실선)구역,승용,싼타페(SANTAFE),일반,미견인,,주행형CCTV
19러5180,2021-11-25 9:36,40000,용두동,서울 동대문구 용두동 201-24,C14,6,부과,32,주정차금지(황색실선)구역,승용,테라칸(TERRACAN),일반,미견인,,주행형CCTV
81누8810,2021-11-25 9:36,40000,용두동,서울 동대문구 용두동 201-24,C14,6,부과,32,주정차금지(황색실선)구역,화물4톤이하,봉고Ⅲ 1톤,일반,미견인,,주행형CCTV
07주7359,2021-11-25 9:36,32000,용두동,서울 동대문구 용두동 150-35,C14,6,단속,32,주정차금지(황색실선)구역,승용,쏘렌토 GL,일반,미견인,,주행형CCTV
25너0559,2021-11-25 9:36,32000,용두동,서울특별시 동대문구 한빛로 58-1,C14,6,단속,32,주정차금지(황색실선)구역,승용,스포티지,일반,미견인,,주행형CCTV
58조0635,2021-11-25 9:36,32000,용두동,서울 동대문구 용두동 201-24,C14,6,단속,32,주정차금지(황색실선)구역,승용,SM3,일반,미견인,,주행형CCTV
42버2187,2021-11-25 9:36,32000,용두동,서울 동대문구 용두동 201-24,C14,6,단속,32,보도,승용,코란도C,일반,미견인,,주행형CCTV
117노3636,2021-11-25 9:37,32000,용두동,서울 동대문구 용두동 201-24,C14,6,자납,33,주차금지(황색점선)구역,승용,팰리세이드(PALISADE),일반,미견인,,주행형CCTV
07라7197,2021-11-25 9:37,32000,용두동,서울 동대문구 용두동 756-13,C14,6,자납,32,주정차금지(황색실선)구역,승용,G80,일반,미견인,,주행형CCTV
82노8658,2021-11-25 9:37,40000,용두동,서울 동대문구 용두동 201-24,C14,6,부과,33,주차금지(황색점선)구역,화물4톤이하,포터Ⅱ (PORTERⅡ),일반,미견인,,주행형CCTV
58어1898,2021-11-25 9:38,32000,용두동,서울 동대문구 용두동 776-2,C14,6,자납,33,주차금지(황색점선)구역,승용,싼타페(SANTAFE),일반,미견인,,주행형CCTV
36다1161,2021-11-25 9:38,32000,용두동,서울 동대문구 용두동 776-2,C14,6,자납,33,주차금지(황색점선)구역,승용,쏘렌토,일반,미견인,,주행형CCTV
77주1021,2021-11-25 9:38,40000,용두동,서울 동대문구 용두동 776-2,C14,6,자납,33,주차금지(황색점선)구역,승합,그랜드 카니발,일반,미견인,,주행형CCTV
95도0894,2021-11-25 9:38,32000,용두동,서울 동대문구 용두동 776-2,C14,6,자납,33,주차금지(황색점선)구역,화물4톤이하,봉고Ⅲ 일체형내장차,일반,미견인,,주행형CCTV
128하1235,2021-11-25 9:38,32000,용두동,서울 동대문구 용두동 776-2,C14,6,자납,33,주차금지(황색점선)구역,승용,싼타페(SANTAFE),일반,미견인,,주행형CCTV
42오3722,2021-11-25 9:38,32000,용두동,서울 동대문구 용두동 773,C14,6,자납,33,주차금지(황색점선)구역,승용,스파크 1.0 DOHC,일반,미견인,,주행형CCTV
307너7694,2021-11-25 9:38,32000,용두동,서울 동대문구 용두동 773,C14,6,자납,33,주차금지(황색점선)구역,승용,쏘렌토,일반,미견인,,주행형CCTV
24머0655,2021-11-25 9:38,32000,용두동,서울 동대문구 용두동 776-2,C14,6,단속,33,주차금지(황색점선)구역,승용,스포티지,일반,미견인,,주행형CCTV
63노1220,2021-11-25 9:38,32000,용두동,서울 동대문구 용두동 776-2,C14,6,단속,33,주차금지(황색점선)구역,승용,쏘나타(SONATA),일반,미견인,,주행형CCTV
61주6609,2021-11-25 9:38,32000,용두동,서울 동대문구 용두동 776-2,C14,6,단속,33,주차금지(황색점선)구역,승용,라세티 1.8 DOHC,일반,미견인,,주행형CCTV
35로6712,2021-11-25 9:38,32000,용두동,서울 동대문구 용두동 773,C14,6,단속,33,주차금지(황색점선)구역,승용,쏘렌토,일반,미견인,,주행형CCTV
18로1395,2021-11-25 9:38,32000,용두동,서울 동대문구 용두동 774,C14,6,단속,34,주차방법위반,승용,스타렉스9인오토(STAREX),일반,미견인,,주행형CCTV
02다5205,2021-11-25 9:39,32000,용두동,서울 동대문구 용두동 731-3,C14,6,자납,33,주차금지(황색점선)구역,승용,쏘나타(SONATA),일반,미견인,,주행형CCTV
65버5567,2021-11-25 9:39,32000,용두동,서울특별시 동대문구 무학로49길 36,C14,6,자납,33,주차금지(황색점선)구역,승용,AUDI A6 2.4,일반,미견인,,주행형CCTV
03도1827,2021-11-25 9:39,32000,용두동,서울특별시 동대문구 무학로49길 17,C14,6,자납,33,주차금지(황색점선)구역,승용,그랜저(GRANDEUR),일반,미견인,,주행형CCTV
181마1769,2021-11-25 9:39,32000,용두동,서울 동대문구 용두동 747,C14,6,자납,33,주차금지(황색점선)구역,승용,그랜저(GRANDEUR),일반,미견인,,주행형CCTV
01우4779,2021-11-25 9:39,32000,용두동,서울 동대문구 용두동 747,C14,6,자납,33,주차금지(황색점선)구역,승용,트라제XG(TRAJET XG),일반,미견인,,주행형CCTV
87보6704,2021-11-25 9:39,32000,용두동,서울 동대문구 용두동 774,C14,6,단속,34,주차방법위반,화물4톤이하,스타리아 (STARIA),일반,미견인,,주행형CCTV
46라6126,2021-12-17 13:29,32000,답십리동,서울 동대문구 답십리동 962,C14,6,자납,34,주차방법위반,승용,MINI Cooper Clubman,일반,미견인,,주행형CCTV
258구7018,2021-12-17 13:29,32000,답십리동,서울 동대문구 답십리동 962,C14,6,자납,34,주차방법위반,승용,BMW 530e,일반,미견인,,주행형CCTV
51부4220,2021-12-17 13:29,32000,답십리동,서울 동대문구 답십리동 962,C14,6,단속,34,주차방법위반,승용,BMW 320d EfficientDynamics Edition,일반,미견인,,주행형CCTV
283거3177,2021-12-17 13:30,32000,답십리동,서울 동대문구 답십리동 961-7,C14,6,자납,33,주차금지(황색점선)구역,승용,MINI Cooper five-door,일반,미견인,,주행형CCTV
05누9158,2021-12-17 13:30,32000,답십리동,서울 동대문구 답십리동 961-7,C14,6,자납,33,주차금지(황색점선)구역,승용,BMW 530i ,일반,미견인,,주행형CCTV
49수0167,2021-12-17 13:30,32000,답십리동,서울 동대문구 답십리동 961-7,C14,6,단속,33,주차금지(황색점선)구역,승용,BMW Gran Turismo EfficientDynamics Edition,일반,미견인,,주행형CCTV
84고7229,2021-12-17 13:31,32000,답십리동,서울 동대문구 답십리동 492-4,C14,6,자납,33,주차금지(황색점선)구역,화물4톤이하,포터Ⅱ (PORTERⅡ),일반,미견인,,주행형CCTV
238소5752,2021-12-17 13:31,32000,답십리동,서울특별시 동대문구 천호대로 319,C14,6,자납,33,주차금지(황색점선)구역,승용,레이,일반,미견인,,주행형CCTV
128허1192,2021-12-17 13:31,32000,답십리동,서울특별시 동대문구 천호대로 319,C14,6,단속,33,주차금지(황색점선)구역,승용,카니발,일반,미견인,,주행형CCTV
255모1484,2021-12-17 13:31,32000,답십리동,서울특별시 동대문구 천호대로 319,C14,6,단속,33,주차금지(황색점선)구역,승용,BMW 118d Sport,일반,미견인,,주행형CCTV
33구0301,2021-12-21 14:13,32000,용두동,서울 동대문구 용두동 150-35,C14,6,자납,32,도로 모퉁이,승용,그랜저(GRANDEUR),일반,미견인,,주행형CCTV
56가6287,2021-12-21 14:13,40000,용두동,서울 동대문구 용두동 151-2,C14,6,단속,32,주정차금지(황색실선)구역,승용,모닝,일반,미견인,,주행형CCTV
34소4279,2021-12-21 14:14,32000,용두동,서울 동대문구 용두동 205-6,C14,6,자납,32,주정차금지(황색실선)구역,승용,마티즈 0.8S AT,일반,미견인,,주행형CCTV
18나8979,2021-12-21 14:14,32000,용두동,서울 동대문구 용두동 212-6,C14,6,자납,32,보도,승용,그랜저(GRANDEUR),일반,미견인,,주행형CCTV
47부2264,2021-12-21 14:14,32000,용두동,서울 동대문구 용두동 216,C14,6,자납,34,주차방법위반,승용,맥스크루즈 (MAXCRUZ),일반,미견인,,주행형CCTV
245누9035,2021-12-21 14:14,32000,용두동,서울 동대문구 용두동 756-15,C14,6,자납,32,주정차금지(황색실선)구역,승용,아반떼(AVANTE),일반,미견인,,주행형CCTV
71하9459,2021-12-21 14:14,40000,용두동,서울 동대문구 용두동 212-4,C14,6,단속,32,보도,승합,그랜드 스타렉스(GRAND STAREX),일반,미견인,,주행형CCTV
150호1780,2021-12-21 14:14,32000,용두동,서울 동대문구 용두동 205-6,C14,6,단속,32,주정차금지(황색실선)구역,승용,G80,일반,미견인,,주행형CCTV
71더7177,2021-12-21 14:14,40000,용두동,서울 동대문구 용두동 216,C14,6,단속,32,주정차금지(황색실선)구역,승합,그랜드 스타렉스(GRAND STAREX),일반,미견인,,주행형CCTV
24수5468,2021-12-21 14:16,32000,용두동,서울 동대문구 용두동 201-24,C14,6,자납,32,주정차금지(황색실선)구역,승용,E300 4Matic,일반,미견인,,주행형CCTV
서울31바6244,2021-12-21 14:47,40000,청량리동,서울 동대문구 청량리동 산 5-9,C14,6,경찰서이첩,33,주차금지(황색점선)구역,승용,쏘나타(SONATA),일반,미견인,,주행형CCTV
11노3060,2021-12-21 14:51,32000,청량리동,서울 동대문구 청량리동 819,C14,6,자납,33,주차금지(황색점선)구역,승용,투싼(TUCSON),일반,미견인,,주행형CCTV
56나7343,2021-12-21 14:51,32000,청량리동,서울 동대문구 청량리동 819,C14,6,자납,33,주차금지(황색점선)구역,승용,아반떼 (AVANTE),일반,미견인,,주행형CCTV
254나6189,2021-12-21 14:51,32000,청량리동,서울 동대문구 청량리동 819,C14,6,자납,33,주차금지(황색점선)구역,승용,레이,일반,미견인,,주행형CCTV
